編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPPPMLSKRHKGFCB68DA,坡道平面,2500000,33.17,地下一樓
RPPOMLPLQHKGFHB78DA,坡道平面,0,37.41,地下二樓
RPPPMLSKRHKGFCB68DA,坡道平面,2500000,33.17,地下一樓
RPUPMLPLQHKGFBB78DA,坡道平面,1500000,34.73,地下三樓
RPRNMLQKPHKGFDB38DA,坡道平面,0,28.00,地下二樓
RPSNMLOLPHKGFHB78DA,坡道平面,0,34.45,地下三樓
RPVQMLPKIIKGFBB18DA,坡道平面,0,15.97,地下五樓含以下
RPPNMLOKIIKGFHB77DA,坡道平面,0,,地下一樓
RPQOMLOJQHKGFBB97DA,坡道平面,1200000,18.57,地下二樓
RPTNMLKLQHKGFAB87DA,坡道平面,0,,地下三樓
RPXOMLQKPHKGFFB66DA,一樓平面,0,,一樓
RPPNMLRKIIKGFBB47DA,坡道平面,0,27.59,地下二樓
RPPNMLRKIIKGFBB47DA,坡道平面,0,27.59,地下二樓
RPPNMLRLPHKGFIB88DA,坡道平面,1800000,18.85,地下二樓
RPUNMLPKIIKGFFB18DA,坡道平面,1250000,26.13,地下四樓
RPPOMLOKIIKGFJB08DA,坡道平面,1780000,28.71,地下一樓
RPPOMLOKIIKGFJB08DA,坡道平面,1780000,28.71,地下一樓
RPUOMLLJQHKGFBB08DA,一樓平面,0,,一樓
RPVNMLLMPHKGFAB18DA,坡道平面,0,33.40,地下三樓
RPXQMLQLQHKGFAB56DA,坡道平面,0,29.95,地下一樓
RPXOMLOKIIKGFAB97DA,坡道平面,1350000,40.06,地下三樓
RPQOMLPJRHKGFKB09DA,坡道平面,1450000,39.48,地下一樓
RPUOMLOJRHKGFKB76DA,坡道平面,1350000,39.48,地下二樓
RPWOMLRKRHKGFBB09DA,坡道平面,0,30.50,地下二樓
RPSOMLPJRHKGFKB66DA,坡道平面,1450000,39.48,地下一樓
RPVPMLRKIIKGFAB18DA,坡道機械,0,,地下一樓
RPQNMLSJRHKGFKB66DA,坡道平面,1300000,36.27,地下二樓
RPUPMLOKQHKGFAB48DA,坡道平面,0,25.05,地下二樓
RPSNMLPKRHKGFKB66DA,坡道平面,1350000,39.48,地下二樓
RPXNMLSJQHKGFCB09DA,坡道平面,0,,地下一樓
RPOQMLRKIIKGFBB67DA,坡道平面,0,30.05,地下二樓
RPWNMLOKIIKGFIB58DA,坡道平面,0,31.60,地下二樓
RPQNMLPKIIKGFIB08DA,坡道機械,0,,地下二樓
RPRPMLKLIIKGFBB27DA,坡道平面,0,25.30,地下三樓
RPXWMLTJIIKGFFB07DA,坡道平面,1650000,24.78,地下二樓
RPPNMLOLRHKGFIB78DA,坡道平面,0,,地下一樓
RPSNMLNJIIKGFJB08DA,坡道平面,0,45.67,地下一樓
RPSNMLNJIIKGFJB08DA,坡道平面,0,45.67,地下一樓
RPRQMLSJIIKGFCB08DA,坡道平面,0,23.69,地下二樓
RPSNMLSJIIKGFFB18DA,坡道平面,0,26.13,地下三樓
RPTNMLNKQHKGFHB78DA,坡道機械,900000,,地下一樓
RPRNMLQKIIKGFHB18DA,坡道平面,0,33.06,地下一樓
RPRNMLQKIIKGFHB18DA,坡道平面,0,36.23,地下一樓
RPUPMLNKIIKGFJB58DA,坡道平面,0,32.24,地下一樓
RPSOMLNJRHKGFCB28DA,坡道平面,0,,地下二樓
RPQQMLMLIIKGFCB57DA,坡道平面,0,37.54,地下二樓
RPQQMLMLIIKGFCB57DA,坡道平面,0,37.54,地下二樓
RPQQMLMLIIKGFCB57DA,坡道平面,0,37.54,地下五樓含以下
RPQQMLMLIIKGFCB57DA,坡道平面,0,37.54,地下五樓含以下
RPSPMLKMRHKGFCB38DA,坡道平面,0,15.27,地下一樓
RPSPMLKMRHKGFCB38DA,坡道平面,0,15.27,地下一樓
RPPNMLMLRHKGFKB78DA,一樓平面,700000,,一樓
RPOQMLRJIIKGFFB97DA,坡道機械,0,23.37,地下二樓
RPSNMLOJQHKGFIB78DA,坡道平面,0,,地下一樓
RPWQMLQKIIKGFBB38DA,一樓平面,0,,一樓
RPWQMLQKIIKGFBB38DA,一樓平面,0,,一樓
RPWQMLQKIIKGFBB38DA,一樓平面,0,,一樓
RPWQMLQKIIKGFBB38DA,一樓平面,0,,一樓
RPXOMLLLIIKGFBB87DA,坡道平面,0,22.53,地下一樓
RPXOMLLLIIKGFBB87DA,坡道平面,0,24.61,地下一樓
RPXQMLLKRHKGFFB56DA,坡道平面,0,21.19,地下二樓
RPQNMLLMIIKGFEB47DA,升降機械,0,,一樓
RPTNMLNKIIKGFBB47DA,坡道平面,0,34.66,地下二樓
RPVPMLRJIIKGFFB58DA,坡道平面,0,24.74,地下三樓
RPRPMLTLQHKGFAB78DA,坡道平面,0,,地下四樓
RPQNMLSLQHKGFFB88DA,坡道平面,0,26.54,地下三樓
RPWOMLSLIIKGFBB48DA,坡道平面,1400000,,地下二樓
RPROMLNLIIKGFBB47DA,坡道平面,0,24.92,地下一樓
RPWOMLRKIIKGFCB38DA,坡道平面,1200000,,地下三樓
RPUPMLPKIIKGFFB38DA,坡道平面,0,26.13,地下二樓
RPSNMLNKIIKGFFB77DA,坡道平面,0,24.94,地下二樓
RPUQMLKLIIKGFJB48DA,坡道平面,1910000,31.67,地下二樓
RPWNMLLJIIKGFFB87DA,坡道平面,0,26.94,地下一樓
RPSNMLTJIIKGFKB78DA,坡道平面,0,,地下一樓
RPUNMLRJJIKGFCB08DA,升降機械,0,,地下一樓
RPSNMLLKJIKGFCB37DA,坡道平面,0,14.76,地下五樓含以下
RPSNMLLKJIKGFCB37DA,坡道平面,0,14.76,地下五樓含以下
RPSNMLLKJIKGFCB37DA,坡道平面,0,17.27,地下五樓含以下
RPSNMLLKJIKGFCB37DA,坡道平面,0,17.27,地下三樓
RPSNMLLKJIKGFCB37DA,坡道平面,0,17.27,地下五樓含以下
RPSNMLLKJIKGFCB37DA,坡道平面,0,17.27,地下五樓含以下
RPXNMLOKIIKGFIB68DA,坡道平面,0,33.99,地下二樓
RPUNMLKMRHKGFCB38DA,坡道平面,0,25.76,地下二樓
RPQQMLNJJIKGFBB47DA,坡道平面,0,28.85,地下三樓
RPUNMLQKIIKGFIB58DA,坡道平面,0,,地下一樓
RPXOMLLMIIKGFCB08DA,坡道平面,0,,地下一樓
RPUNMLRKJIKGFJB88DA,坡道平面,0,29.96,地下三樓
RPORMLOKJIKGFAB47DA,坡道平面,2300000,38.03,地下三樓
RPPNMLSKJIKGFBB67DA,坡道平面,0,24.06,地下二樓
RPPNMLSKJIKGFBB67DA,坡道平面,0,24.06,地下二樓
RPPNMLMKJIKGFBB07DA,坡道機械,0,,地下一樓
RPRNMLQLJIKGFCB87DA,坡道機械,0,,地下一樓
RPTNMLSLJIKGFKB09DA,坡道平面,1800000,23.22,地下二樓
RPUNMLOLPHKGFFB78DA,坡道平面,0,35.86,地下二樓
RPWOMLKKJIKGFBB67DA,坡道平面,0,24.59,地下一樓
RPPPMLOLJIKGFAB47DA,坡道平面,1400000,40.06,地下二樓
RPTNMLOLJIKGFFB18DA,坡道機械,0,,地下一樓
RPRPMLOJKIKGFFB08DA,坡道平面,0,30.45,地下一樓
RPOPMLOLJIKGFAB37DA,坡道平面,1400000,40.06,地下二樓
RPQOMLTKJIKGFAB87DA,坡道平面,0,,地下二樓
RPQOMLTKJIKGFAB87DA,坡道平面,0,,地下二樓
RPTNMLPJRHKGFBB38DA,坡道平面,0,31.89,地下二樓
RPOOMLSJRHKGFBB28DA,坡道平面,0,19.90,地下二樓
RPTNMLSJRHKGFBB68DA,坡道平面,1200000,26.83,地下一樓
RPTNMLSJRHKGFBB68DA,坡道平面,1200000,26.83,地下二樓
RPVVMLQJJIKGFBB78DA,坡道平面,0,25.43,地下一樓
RPRNMLRJQHKGFHB88DA,坡道平面,0,33.99,地下三樓
RPRNMLRJQHKGFHB88DA,坡道平面,0,33.99,地下三樓
RPUNMLRLQHKGFIB86DA,坡道機械,0,9.59,地下四樓
RPOQMLKLQHKGFKB68DA,坡道平面,0,36.38,地下二樓
RPSUMLOJRHKGFBB88DA,坡道平面,0,27.60,地下二樓
RPPNMLMJPHKGFAB37DA,坡道平面,0,29.92,地下一樓
RPPPMLTJOHKGFBB28DA,坡道平面,0,35.45,地下三樓
RPOPMLTKQHKGFCB58DA,坡道機械,0,,地下二樓
RPOQMLOLPHKGFAB97DA,坡道平面,0,,地下一樓
RPRNMLKMPHKGFCB87DA,坡道平面,0,,地下三樓
RPXPMLSJRHKGFCB76DA,其他,1800000,30.65,地下三樓
RPTNMLMLPHKGFIB78DA,坡道平面,0,32.86,地下二樓
RPRNMLTLOHKGFCB58DA,坡道平面,1500000,26.98,地下二樓
RPTNMLLMPHKGFHB68DA,坡道平面,0,20.17,地下一樓
RPTRMLQKPHKGFJB96DA,坡道平面,0,31.10,地下三樓
RPWNMLRLOHKGFCB88DA,坡道平面,1200000,,地下一樓
RPPNMLOJRHKGFHB48DA,坡道平面,0,35.54,地下三樓
RPSNMLLJRHKGFHB48DA,坡道機械,0,,地下二樓
RPWNMLOJQHKGFIB56DA,坡道平面,0,19.25,地下一樓
RPXNMLRLOHKGFCB98DA,坡道平面,0,16.69,地下四樓
RPXNMLRLOHKGFCB98DA,坡道平面,0,16.69,地下四樓
RPXNMLRLOHKGFCB98DA,坡道平面,0,16.69,地下四樓
RPPNMLOJRHKGFIB58DA,坡道平面,0,35.32,地下二樓
RPWOMLPKQHKGFCB88DA,坡道平面,0,23.21,地下三樓
RPTNMLSKQHKGFBB68DA,坡道平面,0,24.59,地下二樓
RPTNMLSKQHKGFBB68DA,坡道平面,0,24.59,地下二樓
RPPOMLSJRHKGFAB28DA,坡道平面,0,,地下三樓
RPWNMLPJRHKGFFB09DA,坡道平面,0,,地下一樓
RPOOMLPLQHKGFJB88DA,坡道平面,0,31.08,地下三樓
RPPNMLKKRHKGFCB77EA,坡道平面,0,26.56,地下二樓
RPWPMLMLPHKGFAB48DA,坡道平面,1200000,,地下一樓
RPXSMLLKQHKGFBB88DA,坡道機械,1000000,17.32,地下三樓
RPPQMLNLOHKGFCB08DA,坡道機械,0,,地下三樓
RPPNMLPKOHKGFCB87DA,坡道機械,800000,11.60,地下二樓
RPPNMLPKOHKGFCB87DA,坡道機械,800000,11.60,地下二樓
RPVNMLOJRHKGFBB48DA,坡道平面,0,27.60,地下二樓
RPWOMLKKRHKGFBB38DA,坡道平面,0,24.59,地下一樓
RPPRMLMLPHKGFCB18DA,坡道平面,0,29.10,地下五樓含以下
RPVNMLSJPHKGFCB78DA,坡道平面,0,31.35,地下三樓
RPVNMLSJPHKGFCB78DA,坡道平面,0,31.35,地下五樓含以下
RPQNMLOJQHKGFHB48DA,坡道機械,420000,,地下一樓
RPTNMLLLQHKGFIB78DA,坡道平面,0,31.89,地下二樓
RPVNMLKKRHKGFJB98DA,一樓平面,0,,一樓
RPVNMLKKRHKGFJB98DA,一樓平面,0,,一樓
RPVNMLKKRHKGFJB98DA,一樓平面,0,,一樓
RPSNMLOKQHKGFJB98DA,坡道平面,0,28.68,地下三樓
RPUNMLSJPHKGFJB76DA,坡道平面,0,30.03,地下三樓
RPPNMLMKRHKGFAB67DA,坡道機械,0,11.20,地下二樓
RPWNMLNJRHKGFIB56DA,坡道平面,0,28.47,地下二樓
RPWNMLLKRHKGFCB48DA,坡道機械,0,11.57,地下三樓
RPVNMLLKRHKGFCB38DA,坡道機械,0,,地下二樓
RPRPMLSKPHKGFCB68DA,坡道平面,0,29.11,地下三樓
RPTNMLPKRHKGFCB58DA,坡道平面,0,24.52,地下一樓
RPTNMLPKRHKGFCB58DA,坡道平面,0,24.52,地下一樓
RPRWNLNLOHKGFCB98DA,坡道平面,1500000,,地下三樓
RPRWNLNLOHKGFCB98DA,坡道平面,1500000,,地下三樓
RPQNMLQKRHKGFAB18DA,坡道機械,0,,地下二樓
RPQOMLPJRHKGFBB18DA,坡道平面,1500000,36.62,地下二樓
RPQOMLPJRHKGFBB18DA,坡道平面,1500000,36.62,地下二樓
RPTNMLSKQHKGFFB09DA,坡道平面,0,34.60,地下二樓
RPTNMLSKRHKGFBB78DA,坡道平面,0,,地下三樓
RPQNMLNLOHKGFDB97DA,坡道平面,0,37.37,地下三樓
RPQNMLLMPHKGFIB48DA,一樓平面,1700000,15.68,一樓
RPUPMLSJRHKGFIB07DA,坡道平面,1700000,15.68,一樓
RPRNMLQKRHKGFCB48DA,坡道平面,0,34.41,地下三樓
RPRNMLQKRHKGFCB48DA,坡道平面,0,34.41,地下三樓
RPOOMLTLPHKGFIB09DA,坡道平面,0,26.20,地下二樓
RPXNMLPLQHKGFJB07DA,坡道平面,0,26.01,地下三樓
RPTPMLPKQHKGFBB58DA,坡道平面,0,27.55,地下三樓
RPUOMLPKRHKGFIB76DA,坡道機械,0,,地下一樓
RPRQMLSJPHKGFFB98DA,坡道機械,0,16.54,地下二樓
RPVPMLNJPHKGFFB78DA,坡道平面,0,27.74,地下三樓
RPSNMLRLQHKGFCB68DA,坡道平面,1900000,39.77,地下二樓
RPTNMLLJQHKGFJB68DA,坡道機械,0,17.12,地下三樓
RPSOMLSKQHKGFIB76DA,坡道平面,0,31.89,地下一樓
RPQPMLTLQHKGFAB68DA,坡道平面,0,,地下二樓
RPVNMLQLQHKGFBB78DA,坡道平面,0,31.79,地下三樓
RPSRMLMLPHKGFCB48DA,坡道平面,0,35.34,地下一樓
RPUOMLKLOHKGFCB08DA,坡道平面,0,23.92,地下二樓
RPUOMLKLOHKGFCB08DA,坡道平面,0,23.92,地下二樓
RPUOMLKLOHKGFCB08DA,坡道平面,0,23.92,地下二樓
RPXQMLSKRHKGFFB27DA,坡道平面,1450000,25.30,地下一樓
RPWNMLOJPHKGFCB48DA,坡道平面,1500000,36.60,地下一樓
RPXOMLQJQHKGFIB96DA,坡道平面,0,29.95,地下二樓
RPXOMLQJQHKGFIB96DA,坡道平面,0,29.95,地下二樓
RPOOMLPJRHKGFIB68DA,坡道平面,0,33.78,地下四樓
RPQPMLTLPHKGFFB09DA,坡道平面,0,25.15,地下三樓
RPPNMLQLQHKGFIB88DA,坡道平面,0,29.60,地下三樓
RPPNMLPKRHKGFHB68DA,坡道機械,0,,地下二樓
RPTNMLQJQHKGFJB56DA,坡道平面,0,31.28,地下二樓
RPTNMLOLRHKGFAB38DA,坡道平面,0,37.54,地下二樓
RPTNMLPKQHKGFBB38DA,坡道平面,0,,地下一樓
RPXOMLLJPHKGFBB28DA,坡道平面,0,,地下一樓
RPPNMLOKQHKGFBB87DA,坡道平面,0,30.43,地下二樓
RPPNMLOKQHKGFBB87DA,坡道平面,0,30.43,地下三樓
RPPNMLOKQHKGFBB87DA,坡道平面,0,30.43,地下三樓
RPSNMLSLOHKGFBB48DA,坡道平面,1500000,,地下二樓
RPQRMLSJRHKGFCB88DA,坡道平面,0,27.39,地下二樓
RPQRMLSJRHKGFCB88DA,坡道平面,0,29.82,地下二樓
RPUNMLNLRHKGFAB38DA,坡道平面,0,,地下一樓
RPQRMLTKRHKGFBB98DA,坡道平面,0,,地下一樓
RPXNMLSJRHKGFAB98DA,坡道機械,0,,地下三樓
RPROMLRLQHKGFBB58DA,坡道平面,0,24.87,地下一樓
RPROMLRLQHKGFBB58DA,坡道平面,0,24.87,地下一樓
RPSNMLTLQHKGFIB86DA,坡道平面,0,29.76,地下二樓
RPSNMLTLQHKGFIB86DA,坡道平面,0,29.76,地下二樓
RPTNMLKMRHKGFAB08DA,坡道平面,2550000,24.96,地下一樓
RPQNMLQLRHKGFAB28DA,坡道平面,0,33.94,地下一樓
RPQOMLMKRHKGFBB97DA,坡道平面,0,24.76,地下二樓
RPQOMLMKRHKGFBB97DA,坡道平面,0,24.76,地下二樓
RPWNMLLJIIKGFCB57DA,升降平面,2800000,34.70,地下一樓
RPSOMLMJPHKGFCB97DA,坡道機械,800000,,地下一樓
RPOOMLLLQHKGFCB77DA,坡道平面,0,,地下一樓
RPPNMLMLOHKGFAB47DA,坡道平面,1000000,19.05,地下二樓
RPVPMLQKRHKGFBB98DA,坡道平面,0,27.60,地下三樓
RPQNMLSJOHKGFHB68DA,坡道平面,1000000,,地下一樓
RPWQMLMLPHKGFCB78DA,坡道平面,0,26.82,地下二樓
RPTOMLMJIIKGFBB37DA,坡道平面,0,28.74,地下二樓
RPVPMLMKQHKGFFB88DA,坡道平面,0,26.13,地下二樓
RPQRMLSJRHKGFIB86DA,坡道平面,1200000,36.46,地下二樓
RPWNMLMKRHKGFBB48DA,坡道平面,0,33.13,地下四樓
RPQPMLQKRHKGFBB48DA,坡道平面,2100000,35.06,地下一樓
RPQPMLQKRHKGFBB48DA,坡道平面,1950000,35.06,地下一樓
RPOOMLNJRHKGFAB67DA,坡道平面,0,,地下一樓
RPXRMLRJQHKGFCB76DA,坡道平面,1500000,21.95,地下二樓
RPROMLSJIIKGFBB77DA,坡道平面,0,31.30,地下二樓
RPVNMLLKRHKGFAB18DA,坡道機械,0,13.22,地下二樓
RPPNMLSKOHKGFDB28DA,坡道機械,0,9.33,地下二樓
RPTOMLNJIIKGFBB47DA,坡道平面,0,30.89,地下三樓
RPQOMLOJRHKGFKB98DA,坡道平面,1350000,39.48,地下二樓
RPXNMLPJRHKGFKB07DA,坡道平面,1450000,39.48,地下一樓
RPPNMLTJIIKGFKB48DA,坡道平面,1450000,39.48,地下一樓
RPQNMLRKIIKGFBB57DA,坡道平面,0,12.98,地下一樓
RPPOMLRKRHKGFCB48DA,坡道平面,0,28.12,地下二樓
RPPNMLKLIIKGFJB67DA,坡道平面,0,33.23,地下二樓
RPQNMLPKIIKGFKB28DA,坡道平面,0,30.04,地下二樓
RPSOMLKLOHKGFAB67DA,塔式車位,750000,,
RPSOMLKLOHKGFAB67DA,塔式車位,750000,,
RPVWNLNLOHKGFCB76DA,坡道機械,600000,,地下一樓
RPPOMLOKIIKGFAB17DA,升降平面,0,,地下二樓
RPUNMLTKOHKGFAB58DA,坡道機械,0,,地下三樓
RPXPMLOKIIKGFBB18DA,坡道平面,0,27.10,地下二樓
RPQOMLLLIIKGFJB97DA,坡道平面,0,,地下一樓
RPWSMLOJRHKGFFB86DA,坡道平面,0,26.13,地下四樓
RPWPMLRKIIKGFBB38DA,坡道平面,0,29.59,地下二樓
RPPNMLRLQHKGFJB09DA,坡道機械,0,11.57,地下三樓
RPUNMLMLRHKGFJB56DA,坡道平面,1500000,41.22,地下一樓
RPOOMLLJIIKGFFB17DA,坡道平面,0,,地下二樓
RPPSMLMLIIKGFBB57DA,坡道平面,0,41.27,地下二樓
RPTTNLPJJIKGFBB38DA,坡道平面,2000000,26.18,地下二樓
RPTTNLPJJIKGFBB38DA,坡道平面,2200000,26.18,地下二樓
RPSNMLRJIIKGFDB87DA,坡道平面,0,32.97,地下一樓
RPQNMLRJQHKGFCB28DA,坡道平面,0,28.17,地下一樓
RPPNMLKLIIKGFDB07DA,坡道平面,0,,地下一樓
RPXOMLOJRHKGFAB68DA,升降平面,0,,地下二樓
RPPPMLLMIIKGFCB37DA,坡道平面,0,13.98,地下一樓
RPWOMLOJRHKGFAB58DA,升降平面,0,,地下二樓
RPWNMLKMRHKGFCB58DA,坡道平面,0,26.94,地下二樓
RPUOMLOJJIKGFCB87DA,坡道機械,0,7.46,地下三樓
RPUOMLOJJIKGFCB87DA,坡道機械,0,7.46,地下三樓
RPORMLSKRHKGFFB09DA,坡道平面,1450000,25.30,地下一樓
RPRNMLTLIIKGFFB38DA,一樓平面,0,,一樓
RPWNMLOKPHKGFBB48DA,坡道平面,0,31.88,地下三樓
RPTNMLQKRHKGFJB76DA,坡道平面,0,31.28,地下一樓
RPXNMLRJJIKGFJB09DA,坡道平面,1850000,29.66,地下一樓
RPPNMLNKOHKGFCB67DA,坡道機械,0,8.24,地下二樓
RPPNMLNKOHKGFCB67DA,坡道平面,0,20.01,地下三樓
RPTNMLTJOHKGFHB09DA,坡道平面,0,25.93,地下一樓
RPVRMLMLIIKGFBB08DA,坡道平面,0,31.42,地下二樓
RPUNMLNJIIKGFBB47DA,坡道平面,0,39.13,地下一樓
RPXRMLKLIIKGFJB88DA,坡道平面,1910000,31.67,地下二樓
RPXNMLPKRHKGFAB78DA,坡道機械,0,,地下三樓
RPXNMLPKRHKGFAB78DA,坡道機械,0,,地下三樓
RPQOMLQKIIKGFBB57DA,坡道平面,0,26.94,地下二樓
RPRNMLNJJIKGFCB37DA,坡道平面,0,31.46,地下三樓
RPRNMLKLOHKGFCB67DA,坡道機械,0,,地下二樓
RPQNMLKMJIKGFCB27DA,坡道平面,2800000,29.87,地下二樓
RPPNMLQKPHKGFHB58DA,坡道機械,0,,地下一樓
RPTOMLLJPHKGFBB87DA,坡道平面,0,29.33,地下一樓
RPXPMLMKQHKGFCB78DA,坡道平面,0,23.86,地下一樓
RPQNMLSJIIKGFBB57DA,坡道機械,0,,地下二樓
RPQNMLSJIIKGFBB57DA,坡道機械,0,,地下二樓
RPQNMLSJIIKGFBB57DA,坡道機械,0,,地下二樓
RPQRMLQLQHKGFCB78DA,坡道平面,0,20.92,地下二樓
RPRRMLMLPHKGFBB28DA,一樓平面,0,,一樓
RPPQMLOLPHKGFAB08DA,坡道機械,0,9.42,地下一樓
RPXOMLKKRHKGFBB48DA,坡道平面,0,29.81,地下二樓
RPVOMLTJOHKGFCB88DA,坡道平面,1500000,24.79,地下二樓
RPVOMLTJOHKGFCB88DA,坡道平面,1500000,24.79,地下二樓
RPQNMLTJOHKGFCB28DA,坡道平面,2000000,26.48,地下三樓
RPVNMLTKOHKGFAB68DA,坡道平面,0,,地下三樓
RPTNMLLKRHKGFCB18DA,坡道平面,0,28.79,地下一樓
RPTNMLLKRHKGFCB18DA,坡道平面,0,28.79,地下三樓
RPWPMLSLPHKGFBB56DA,坡道平面,0,31.99,地下三樓
RPXNMLSLNHKGFCB98DA,坡道平面,0,20.92,地下一樓
RPXNMLSLNHKGFCB98DA,坡道平面,0,22.90,地下一樓
RPXNMLOKQHKGFHB66DA,坡道平面,0,40.02,地下一樓
RPUNMLLKOHKGFBB87DA,坡道平面,0,36.07,地下二樓
RPSOMLPJRHKGFCB48DA,坡道平面,1800000,26.88,地下一樓
RPTOMLLLNHKGFFB28DA,坡道平面,0,22.83,地下一樓
RPRNMLPKOHKGFDB18DA,坡道平面,0,,地下一樓
RPWNMLOKQHKGFBB58DA,坡道機械,0,12.15,地下三樓
RPUNMLLLPHKGFAB97DA,坡道平面,0,,地下一樓
RPRNMLOLOHKGFAB87DA,坡道機械,0,9.92,地下一樓
RPRNMLKLQHKGFIB48DA,坡道平面,0,37.98,地下二樓
RPQOMLKLOHKGFBB57DA,坡道平面,0,29.10,地下一樓
RPPNMLOKRHKGFKB88DA,坡道平面,0,,地下一樓
RPXOMLPKQHKGFCB98DA,坡道平面,0,33.07,地下二樓
RPTNMLOKPHKGFFB58DA,坡道平面,0,26.13,地下二樓
RPQNMLQLNHKGFKB88DA,坡道平面,0,42.00,地下二樓
RPWPMLLJPHKGFBB28DA,坡道平面,0,23.86,地下二樓
RPVOMLQKRHKGFBB88DA,坡道平面,0,21.49,地下一樓
RPVOMLQKRHKGFBB88DA,坡道平面,0,21.49,地下一樓
RPQNMLKMRHKGFKB78DA,坡道機械,750000,14.30,地下一樓
RPQNMLTLRHKGFCB78DA,坡道平面,0,,地下二樓
RPSNMLNLPHKGFCB18DA,坡道平面,0,36.03,地下一樓
RPSNMLNLPHKGFCB18DA,坡道平面,0,36.03,地下一樓
RPQNMLOLPHKGFBB97DA,坡道平面,0,32.97,地下四樓
RPQNMLOLPHKGFBB97DA,坡道平面,0,32.97,地下四樓
RPXNMLLKRHKGFAB38DA,坡道平面,0,23.17,地下二樓
RPXNMLLKRHKGFAB38DA,坡道機械,0,12.60,地下三樓
RPRNMLTLQHKGFBB68DA,坡道平面,2050000,36.38,地下二樓
RPXNMLKLOHKGFIB88DA,坡道平面,0,17.58,地下一樓
RPVNMLTJPHKGFHB76DA,坡道平面,0,26.16,地下二樓
RPUNMLTJRHKGFCB98DA,坡道平面,0,27.80,地下二樓
RPUNMLTJRHKGFCB98DA,坡道平面,0,27.80,地下二樓
RPUNMLTJRHKGFCB98DA,坡道平面,0,27.80,地下二樓
RPQNMLPLRHKGFJB09DA,坡道平面,1700000,29.66,地下三樓
RPQNMLRJIIKGFHB08DA,坡道平面,0,,地下一樓
RPQNMLLMPHKGFAB67DA,坡道平面,0,,地下二樓
RPQPMLKLNHKGFAB47DA,坡道平面,0,19.82,地下三樓
RPUOMLLJIIKGFFB77DA,坡道平面,1800000,29.68,地下一樓
RPQOMLPJRHKGFFB58DA,坡道機械,0,,地下一樓
RPROMLTJRHKGFBB68DA,坡道平面,1900000,36.38,地下二樓
RPSNMLMLQHKGFBB08DA,坡道平面,0,39.13,地下二樓
RPVPMLOJRHKGFKB96DA,坡道平面,1450000,39.48,地下一樓
RPUPMLKMRHKGFCB58DA,坡道平面,0,35.12,地下一樓
RPXOMLKKRHKGFCB58DA,坡道平面,0,15.02,地下一樓
RPXOMLKKRHKGFCB58DA,坡道平面,0,15.02,地下一樓
RPXOMLKKRHKGFCB58DA,坡道平面,0,12.96,地下一樓
RPTNMLMLIIKGFEB77DA,坡道機械,0,,地下一樓
RPPOMLTJIIKGFBB67DA,坡道平面,1700000,41.72,地下二樓
RPTNMLPKRHKGFKB76DA,坡道平面,1300000,36.27,地下二樓
RPWNMLOLRHKGFCB88DA,坡道平面,1800000,26.88,地下一樓
RPPNMLTLNHKGFJB98DA,坡道平面,0,,地下一樓
RPPQOLKLIIKGFJB18DA,坡道平面,1910000,31.67,地下二樓
RPRNMLQKPHKGFJB98DA,坡道平面,0,29.53,地下三樓
RPOPMLRLIIKGFBB67DA,坡道平面,0,,地下一樓
RPPWMLTJIIKGFBB48DA,坡道平面,2000000,26.18,地下二樓
RPTVMLTJIIKGFBB78DA,坡道平面,2200000,26.18,地下二樓
RPRNMLQJJIKGFIB28DA,坡道平面,0,30.09,地下四樓
RPRNMLQJJIKGFIB28DA,坡道平面,0,30.09,地下四樓
RPRNMLQJJIKGFIB28DA,坡道平面,0,30.09,地下四樓
RPRNMLQJJIKGFIB28DA,坡道平面,0,30.09,地下四樓
RPTOMLKMPHKGFFB48DA,坡道平面,0,31.19,地下二樓
RPTOMLKMPHKGFFB48DA,坡道平面,0,31.19,地下二樓
RPTOMLKKJIKGFFB77DA,坡道平面,1210000,27.81,地下二樓
RPSPMLQLNHKGFAB28DA,坡道機械,380000,,地下三樓
RPPRMLNKJIKGFCB67DA,坡道平面,0,30.36,地下二樓
RPROMLNKJIKGFKB38DA,升降機械,0,,地下二樓
RPRQMLQLIIKGFKB88DA,坡道平面,1650000,36.32,地下一樓
RPVNMLKMIIKGFCB67DA,坡道平面,0,31.12,地下三樓
RPVNMLKMIIKGFCB67DA,坡道平面,0,33.08,地下二樓
RPWNMLSKJIKGFCB48DA,坡道平面,2800000,29.87,地下二樓
RPSOMLRJJIKGFCB97DA,坡道平面,0,28.78,地下二樓
RPRNMLOKIIKGFFB77DA,坡道平面,0,31.69,地下三樓
RPWNMLKLNHKGFIB68DA,坡道平面,0,36.46,地下二樓
RPQNMLOJRHKGFAB87DA,坡道機械,0,,地下二樓
RPQNMLOJRHKGFAB87DA,坡道機械,0,,地下二樓
RPQNMLOJRHKGFAB87DA,坡道機械,0,,地下二樓
RPRNMLMKRHKGFBB97DA,坡道平面,0,30.54,地下一樓
RPWNMLLLQHKGFJB56DA,坡道平面,0,24.54,地下三樓
RPSNMLMJRHKGFHB58DA,坡道機械,0,,地下二樓
RPQNMLRKQHKGFCB38DA,坡道平面,1800000,25.81,地下三樓
RPQNMLRKQHKGFCB38DA,坡道平面,1800000,25.81,地下三樓
